swimmer_id,race_year,age,lifeguard_cert,years_coached,years_ow_experience,race_id,race_name,location,distance_mi,swell_ft_typical,water_temp_f,current_strength,difficulty_rating,finished,finish_time_min
SW0244,2024,55,N,2,25.1,R3,La Jolla Rough Water (1mi),CA,1.0,2-3,66,Moderate,2,1,20.7
SW0244,2024,55,N,3,25.1,R7,Maui Roughwater Swim,HI,3.0,3-5,78,High,4,1,71.1
SW0245,2019,43,Y,2,9.5,R6,Alcatraz Sharkfest Swim,CA,1.5,2-4,60,High,5,0,
SW0245,2019,43,Y,2,9.5,R6,Alcatraz Sharkfest Swim,CA,1.5,2-4,60,High,5,1,43.8
SW0245,2020,44,Y,3,10.5,R7,Maui Roughwater Swim,HI,3.0,3-5,78,High,4,1,81.6
SW0245,2020,44,Y,3,10.5,R6,Alcatraz Sharkfest Swim,CA,1.5,2-4,60,High,5,0,
SW0245,2020,44,Y,3,10.5,R6,Alcatraz Sharkfest Swim,CA,1.5,2-4,60,High,5,0,
SW0245,2022,46,Y,2,12.5,R3,La Jolla Rough Water (1mi),CA,1.0,2-3,66,Moderate,2,1,25.1
SW0245,2023,47,Y,2,13.5,R1,Waikiki Roughwater Swim,HI,2.4,2-3,79,Moderate,3,0,
SW0246,2019,59,N,4,15.1,R3,La Jolla Rough Water (1mi),CA,1.0,2-3,66,Moderate,2,1,25.7
SW0246,2023,63,N,5,19.1,R3,La Jolla Rough Water (1mi),CA,1.0,2-3,66,Moderate,2,1,25.1
SW0246,2024,64,N,4,20.1,R4,Seal Beach Rough Water Swim,CA,1.0,2-3,64,Moderate,2,1,26.0
SW0246,2024,64,N,4,20.1,R2,La Jolla Rough Water (3mi),CA,3.0,3-5,66,Moderate,4,0,
SW0246,2024,64,N,4,20.1,R6,Alcatraz Sharkfest Swim,CA,1.5,2-4,60,High,5,1,46.1
SW0246,2024,64,N,4,20.1,R3,La Jolla Rough Water (1mi),CA,1.0,2-3,66,Moderate,2,1,22.3
SW0246,2024,64,N,4,20.1,R3,La Jolla Rough Water (1mi),CA,1.0,2-3,66,Moderate,2,1,22.3
SW0246,2024,64,N,4,20.1,R2,La Jolla Rough Water (3mi),CA,3.0,3-5,66,Moderate,4,0,
SW0247,2021,69,Y,5,3.4,R1,Waikiki Roughwater Swim,HI,2.4,2-3,79,Moderate,3,0,
SW0247,2021,69,Y,6,3.4,R4,Seal Beach Rough Water Swim,CA,1.0,2-3,64,Moderate,2,1,27.5
SW0247,2024,72,Y,5,6.4,R2,La Jolla Rough Water (3mi),CA,3.0,3-5,66,Moderate,4,1,92.3
SW0247,2024,72,Y,6,6.4,R4,Seal Beach Rough Water Swim,CA,1.0,2-3,64,Moderate,2,1,26.7
SW0247,2024,72,Y,5,6.4,R3,La Jolla Rough Water (1mi),CA,1.0,2-3,66,Moderate,2,1,28.7
SW0247,2024,72,Y,6,6.4,R4,Seal Beach Rough Water Swim,CA,1.0,2-3,64,Moderate,2,1,26.7
SW0248,2019,44,N,2,13.3,R3,La Jolla Rough Water (1mi),CA,1.0,2-3,66,Moderate,2,1,27.1
SW0248,2020,45,N,2,14.3,R7,Maui Roughwater Swim,HI,3.0,3-5,78,High,4,1,85.5
SW0248,2021,46,N,3,15.3,R6,Alcatraz Sharkfest Swim,CA,1.5,2-4,60,High,5,0,
SW0248,2024,49,N,3,18.3,R5,Manhattan Beach Pier to Pier,CA,2.0,1-2,65,Low,2,1,58.5
SW0248,2024,49,N,3,18.3,R6,Alcatraz Sharkfest Swim,CA,1.5,2-4,60,High,5,0,
SW0249,2022,25,N,2,16.9,R1,Waikiki Roughwater Swim,HI,2.4,2-3,79,Moderate,3,1,70.7
SW0249,2022,25,N,2,16.9,R1,Waikiki Roughwater Swim,HI,2.4,2-3,79,Moderate,3,1,77.8
SW0249,2022,25,N,2,16.9,R2,La Jolla Rough Water (3mi),CA,3.0,3-5,66,Moderate,4,1,87.4
SW0249,2023,26,N,2,17.9,R6,Alcatraz Sharkfest Swim,CA,1.5,2-4,60,High,5,0,
SW0249,2024,27,N,3,18.9,R2,La Jolla Rough Water (3mi),CA,3.0,3-5,66,Moderate,4,0,
SW0250,2019,55,N,1,13.8,R7,Maui Roughwater Swim,HI,3.0,3-5,78,High,4,1,113.3
SW0250,2019,55,N,1,13.8,R1,Waikiki Roughwater Swim,HI,2.4,2-3,79,Moderate,3,1,69.7
SW0250,2022,58,N,1,16.8,R5,Manhattan Beach Pier to Pier,CA,2.0,1-2,65,Low,2,0,
SW0250,2022,58,N,1,16.8,R3,La Jolla Rough Water (1mi),CA,1.0,2-3,66,Moderate,2,1,28.9
SW0250,2023,59,N,1,17.8,R6,Alcatraz Sharkfest Swim,CA,1.5,2-4,60,High,5,1,40.6
SW0251,2021,31,Y,1,7.9,R6,Alcatraz Sharkfest Swim,CA,1.5,2-4,60,High,5,0,
SW0251,2021,31,Y,1,7.9,R4,Seal Beach Rough Water Swim,CA,1.0,2-3,64,Moderate,2,0,
SW0251,2022,32,Y,2,8.9,R5,Manhattan Beach Pier to Pier,CA,2.0,1-2,65,Low,2,1,68.2
SW0251,2022,32,Y,1,8.9,R6,Alcatraz Sharkfest Swim,CA,1.5,2-4,60,High,5,0,
SW0251,2022,32,Y,2,8.9,R5,Manhattan Beach Pier to Pier,CA,2.0,1-2,65,Low,2,0,
SW0251,2022,32,Y,2,8.9,R6,Alcatraz Sharkfest Swim,CA,1.5,2-4,60,High,5,0,
SW0251,2022,32,Y,2,8.9,R6,Alcatraz Sharkfest Swim,CA,1.5,2-4,60,High,5,0,
SW0251,2023,33,Y,1,9.9,R7,Maui Roughwater Swim,HI,3.0,3-5,78,High,4,0,
SW0251,2023,33,Y,1,9.9,R3,La Jolla Rough Water (1mi),CA,1.0,2-3,66,Moderate,2,0,
SW0252,2020,30,N,4,1.0,R4,Seal Beach Rough Water Swim,CA,1.0,2-3,64,Moderate,2,1,25.5
SW0252,2022,32,N,4,3.0,R2,La Jolla Rough Water (3mi),CA,3.0,3-5,66,Moderate,4,1,82.5
SW0252,2022,32,N,5,3.0,R4,Seal Beach Rough Water Swim,CA,1.0,2-3,64,Moderate,2,1,25.0
SW0252,2023,33,N,4,4.0,R6,Alcatraz Sharkfest Swim,CA,1.5,2-4,60,High,5,1,47.9
SW0252,2023,33,N,4,4.0,R7,Maui Roughwater Swim,HI,3.0,3-5,78,High,4,1,88.9
SW0252,2024,34,N,4,5.0,R6,Alcatraz Sharkfest Swim,CA,1.5,2-4,60,High,5,1,42.7
SW0252,2024,34,N,5,5.0,R1,Waikiki Roughwater Swim,HI,2.4,2-3,79,Moderate,3,1,60.5
SW0253,2021,30,N,2,7.1,R4,Seal Beach Rough Water Swim,CA,1.0,2-3,64,Moderate,2,1,30.4
SW0253,2021,30,N,1,7.1,R1,Waikiki Roughwater Swim,HI,2.4,2-3,79,Moderate,3,0,
SW0253,2021,30,N,1,7.1,R2,La Jolla Rough Water (3mi),CA,3.0,3-5,66,Moderate,4,0,
SW0253,2024,33,N,2,10.1,R7,Maui Roughwater Swim,HI,3.0,3-5,78,High,4,0,
SW0253,2024,33,N,1,10.1,R5,Manhattan Beach Pier to Pier,CA,2.0,1-2,65,Low,2,0,
SW0254,2019,28,Y,3,0.0,R3,La Jolla Rough Water (1mi),CA,1.0,2-3,66,Moderate,2,1,30.7
SW0254,2020,29,Y,4,1.0,R7,Maui Roughwater Swim,HI,3.0,3-5,78,High,4,1,94.5
SW0254,2020,29,Y,3,1.0,R5,Manhattan Beach Pier to Pier,CA,2.0,1-2,65,Low,2,1,72.1
SW0254,2023,32,Y,3,4.0,R1,Waikiki Roughwater Swim,HI,2.4,2-3,79,Moderate,3,1,81.8
SW0254,2024,33,Y,4,5.0,R7,Maui Roughwater Swim,HI,3.0,3-5,78,High,4,1,111.6
SW0255,2019,65,Y,2,0.0,R1,Waikiki Roughwater Swim,HI,2.4,2-3,79,Moderate,3,0,
SW0255,2019,65,Y,2,0.0,R7,Maui Roughwater Swim,HI,3.0,3-5,78,High,4,0,
SW0255,2019,65,Y,2,0.0,R4,Seal Beach Rough Water Swim,CA,1.0,2-3,64,Moderate,2,0,
SW0255,2021,67,Y,2,2.0,R7,Maui Roughwater Swim,HI,3.0,3-5,78,High,4,0,
SW0255,2022,68,Y,2,3.0,R3,La Jolla Rough Water (1mi),CA,1.0,2-3,66,Moderate,2,1,28.9
SW0255,2023,69,Y,2,4.0,R2,La Jolla Rough Water (3mi),CA,3.0,3-5,66,Moderate,4,1,93.3
SW0255,2023,69,Y,2,4.0,R2,La Jolla Rough Water (3mi),CA,3.0,3-5,66,Moderate,4,0,
SW0256,2019,36,N,3,6.5,R7,Maui Roughwater Swim,HI,3.0,3-5,78,High,4,0,
SW0256,2019,36,N,3,6.5,R1,Waikiki Roughwater Swim,HI,2.4,2-3,79,Moderate,3,1,66.2
SW0256,2020,37,N,3,7.5,R4,Seal Beach Rough Water Swim,CA,1.0,2-3,64,Moderate,2,1,32.8
SW0256,2021,38,N,3,8.5,R6,Alcatraz Sharkfest Swim,CA,1.5,2-4,60,High,5,0,
SW0256,2021,38,N,3,8.5,R4,Seal Beach Rough Water Swim,CA,1.0,2-3,64,Moderate,2,0,
SW0256,2021,38,N,3,8.5,R5,Manhattan Beach Pier to Pier,CA,2.0,1-2,65,Low,2,0,
SW0256,2022,39,N,3,9.5,R7,Maui Roughwater Swim,HI,3.0,3-5,78,High,4,1,80.7
SW0256,2022,39,N,3,9.5,R6,Alcatraz Sharkfest Swim,CA,1.5,2-4,60,High,5,0,
SW0257,2020,24,N,5,2.0,R4,Seal Beach Rough Water Swim,CA,1.0,2-3,64,Moderate,2,0,
SW0257,2021,25,N,6,3.0,R2,La Jolla Rough Water (3mi),CA,3.0,3-5,66,Moderate,4,1,98.0
SW0257,2021,25,N,5,3.0,R7,Maui Roughwater Swim,HI,3.0,3-5,78,High,4,0,
SW0257,2024,28,N,5,6.0,R1,Waikiki Roughwater Swim,HI,2.4,2-3,79,Moderate,3,1,57.1
SW0258,2019,27,N,2,5.2,R6,Alcatraz Sharkfest Swim,CA,1.5,2-4,60,High,5,0,
SW0258,2019,27,N,2,5.2,R6,Alcatraz Sharkfest Swim,CA,1.5,2-4,60,High,5,0,
SW0258,2022,30,N,3,8.2,R3,La Jolla Rough Water (1mi),CA,1.0,2-3,66,Moderate,2,1,28.7
SW0258,2023,31,N,2,9.2,R3,La Jolla Rough Water (1mi),CA,1.0,2-3,66,Moderate,2,1,33.7
SW0258,2023,31,N,2,9.2,R6,Alcatraz Sharkfest Swim,CA,1.5,2-4,60,High,5,0,
SW0258,2024,32,N,3,10.2,R7,Maui Roughwater Swim,HI,3.0,3-5,78,High,4,0,
SW0258,2024,32,N,3,10.2,R7,Maui Roughwater Swim,HI,3.0,3-5,78,High,4,0,
SW0258,2024,32,N,2,10.2,R3,La Jolla Rough Water (1mi),CA,1.0,2-3,66,Moderate,2,0,
SW0259,2020,39,N,3,6.5,R4,Seal Beach Rough Water Swim,CA,1.0,2-3,64,Moderate,2,0,
SW0259,2021,40,N,4,7.5,R5,Manhattan Beach Pier to Pier,CA,2.0,1-2,65,Low,2,1,72.5
SW0259,2024,43,N,3,10.5,R4,Seal Beach Rough Water Swim,CA,1.0,2-3,64,Moderate,2,0,
SW0260,2021,37,N,1,17.7,R7,Maui Roughwater Swim,HI,3.0,3-5,78,High,4,0,
SW0260,2023,39,N,1,19.7,R3,La Jolla Rough Water (1mi),CA,1.0,2-3,66,Moderate,2,1,16.4
SW0260,2024,40,N,1,20.7,R6,Alcatraz Sharkfest Swim,CA,1.5,2-4,60,High,5,1,50.2
SW0260,2024,40,N,1,20.7,R3,La Jolla Rough Water (1mi),CA,1.0,2-3,66,Moderate,2,1,24.6
SW0260,2024,40,N,1,20.7,R6,Alcatraz Sharkfest Swim,CA,1.5,2-4,60,High,5,1,50.2
